id,location_code,province,district,sub_district,postal_code,province_en,district_en,sub_district_en
255,103800264,จังหวัดสมุทรปราการ,อำเภอพระประแดง,ตำบลบางพึ่ง,10130,Samut Prakan,Phra Pradaeng,Bang Phueng
256,103800265,จังหวัดสมุทรปราการ,อำเภอพระประแดง,ตำบลบางจาก,10130,Samut Prakan,Phra Pradaeng,Bang Chak
257,103800266,จังหวัดสมุทรปราการ,อำเภอพระประแดง,ตำบลบางครุ,10130,Samut Prakan,Phra Pradaeng,Bang Khru
258,103800267,จังหวัดสมุทรปราการ,อำเภอพระประแดง,ตำบลบางหญ้าแพรก,10130,Samut Prakan,Phra Pradaeng,Bang Ya Phraek
259,103800268,จังหวัดสมุทรปราการ,อำเภอพระประแดง,ตำบลบางหัวเสือ,10130,Samut Prakan,Phra Pradaeng,Bang Hua Suea
260,103800269,จังหวัดสมุทรปราการ,อำเภอพระประแดง,ตำบลสำโรงใต้,10130,Samut Prakan,Phra Pradaeng,Samrong Tai
261,103800270,จังหวัดสมุทรปราการ,อำเภอพระประแดง,ตำบลบางยอ,10130,Samut Prakan,Phra Pradaeng,Bang Yo
262,103800271,จังหวัดสมุทรปราการ,อำเภอพระประแดง,ตำบลบางกะเจ้า,10130,Samut Prakan,Phra Pradaeng,Bang Kachao
263,103800272,จังหวัดสมุทรปราการ,อำเภอพระประแดง,ตำบลบางน้ำผึ้ง,10130,Samut Prakan,Phra Pradaeng,Bang Namphueng
264,103800273,จังหวัดสมุทรปราการ,อำเภอพระประแดง,ตำบลบางกระสอบ,10130,Samut Prakan,Phra Pradaeng,Bang Krasop
265,103800274,จังหวัดสมุทรปราการ,อำเภอพระประแดง,ตำบลบางกอบัว,10130,Samut Prakan,Phra Pradaeng,Bang Ko Bua
266,103800275,จังหวัดสมุทรปราการ,อำเภอพระประแดง,ตำบลทรงคนอง,10130,Samut Prakan,Phra Pradaeng,Song Khanong
267,103800276,จังหวัดสมุทรปราการ,อำเภอพระประแดง,ตำบลสำโรง,10130,Samut Prakan,Phra Pradaeng,Samrong
268,103800277,จังหวัดสมุทรปราการ,อำเภอพระประแดง,ตำบลสำโรงกลาง,10130,Samut Prakan,Phra Pradaeng,Samrong Klang
270,103800279,จังหวัดสมุทรปราการ,อำเภอพระสมุทรเจดีย์,ตำบลนาเกลือ,10290,Samut Prakan,Phra Samut Chedi,Na Kluea
271,103800280,จังหวัดสมุทรปราการ,อำเภอพระสมุทรเจดีย์,ตำบลบ้านคลองสวน,10290,Samut Prakan,Phra Samut Chedi,Ban Khlong Suan
272,103800281,จังหวัดสมุทรปราการ,อำเภอพระสมุทรเจดีย์,ตำบลแหลมฟ้าผ่า,10290,Samut Prakan,Phra Samut Chedi,Laem Fa Pha
273,103800282,จังหวัดสมุทรปราการ,อำเภอพระสมุทรเจดีย์,ตำบลปากคลองบางปลากด,10290,Samut Prakan,Phra Samut Chedi,Pak Klong Bang Pla Kot
274,103800283,จังหวัดสมุทรปราการ,อำเภอพระสมุทรเจดีย์,ตำบลในคลองบางปลากด,10290,Samut Prakan,Phra Samut Chedi,Nai Khlong Bang Pla Kot
276,103800285,จังหวัดสมุทรปราการ,อำเภอบางเสาธง,ตำบลบางเสาธง,10540,Samut Prakan,Bang Sao Thong,Bang Sao Thong
277,103800286,จังหวัดสมุทรปราการ,อำเภอบางเสาธง,ตำบลศีรษะจรเข้น้อย,10540,Samut Prakan,Bang Sao Thong,Sisa Chorakhe Noi
278,103800287,จังหวัดสมุทรปราการ,อำเภอบางเสาธง,ตำบลศีรษะจรเข้ใหญ่,10540,Samut Prakan,Bang Sao Thong,Sisa Chorakhe Yai
281,103800290,จังหวัดนนทบุรี,อำเภอเมืองนนทบุรี,ตำบลสวนใหญ่,11000,Nonthaburi,Mueang Nonthaburi,Suan Yai
282,103800291,จังหวัดนนทบุรี,อำเภอเมืองนนทบุรี,ตำบลตลาดขวัญ,11000,Nonthaburi,Mueang Nonthaburi,Talat Khwan
283,103800292,จังหวัดนนทบุรี,อำเภอเมืองนนทบุรี,ตำบลบางเขน,11000,Nonthaburi,Mueang Nonthaburi,Bang Khen
284,103800293,จังหวัดนนทบุรี,อำเภอเมืองนนทบุรี,ตำบลบางกระสอ,11000,Nonthaburi,Mueang Nonthaburi,Bang Kraso
285,103800294,จังหวัดนนทบุรี,อำเภอเมืองนนทบุรี,ตำบลท่าทราย,11000,Nonthaburi,Mueang Nonthaburi,Tha Sai
286,103800295,จังหวัดนนทบุรี,อำเภอเมืองนนทบุรี,ตำบลบางไผ่,11000,Nonthaburi,Mueang Nonthaburi,Bang Phai
287,103800296,จังหวัดนนทบุรี,อำเภอเมืองนนทบุรี,ตำบลบางศรีเมือง,11000,Nonthaburi,Mueang Nonthaburi,Bang Si Mueang
288,103800297,จังหวัดนนทบุรี,อำเภอเมืองนนทบุรี,ตำบลบางกร่าง,11000,Nonthaburi,Mueang Nonthaburi,Bang Krang
289,103800298,จังหวัดนนทบุรี,อำเภอเมืองนนทบุรี,ตำบลไทรม้า,11000,Nonthaburi,Mueang Nonthaburi,Sai Ma
290,103800299,จังหวัดนนทบุรี,อำเภอเมืองนนทบุรี,ตำบลบางรักน้อย,11000,Nonthaburi,Mueang Nonthaburi,Bang Rak Noi
292,103800301,จังหวัดนนทบุรี,อำเภอบางกรวย,ตำบลวัดชลอ,11130,Nonthaburi,Bang Kruai,Wat Chalo
293,103800302,จังหวัดนนทบุรี,อำเภอบางกรวย,ตำบลบางกรวย,11130,Nonthaburi,Bang Kruai,Bang Kruai
294,103800303,จังหวัดนนทบุรี,อำเภอบางกรวย,ตำบลบางสีทอง,11130,Nonthaburi,Bang Kruai,Bang Si Thong
295,103800304,จังหวัดนนทบุรี,อำเภอบางกรวย,ตำบลบางขนุน,11130,Nonthaburi,Bang Kruai,Bang Khanun
296,103800305,จังหวัดนนทบุรี,อำเภอบางกรวย,ตำบลบางขุนกอง,11130,Nonthaburi,Bang Kruai,Bang Khun Kong
297,103800306,จังหวัดนนทบุรี,อำเภอบางกรวย,ตำบลบางคูเวียง,11130,Nonthaburi,Bang Kruai,Bang Khu Wiang
298,103800307,จังหวัดนนทบุรี,อำเภอบางกรวย,ตำบลมหาสวัสดิ์,11130,Nonthaburi,Bang Kruai,Maha Sawat
299,103800308,จังหวัดนนทบุรี,อำเภอบางกรวย,ตำบลปลายบาง,11130,Nonthaburi,Bang Kruai,Plai Bang
300,103800309,จังหวัดนนทบุรี,อำเภอบางกรวย,ตำบลศาลากลาง,11130,Nonthaburi,Bang Kruai,Sala Klang
302,103800311,จังหวัดนนทบุรี,อำเภอบางใหญ่,ตำบลบางม่วง,11140,Nonthaburi,Bang Yai,Bang Muang
303,103800312,จังหวัดนนทบุรี,อำเภอบางใหญ่,ตำบลบางแม่นาง,11140,Nonthaburi,Bang Yai,Bang Mae Nang
304,103800313,จังหวัดนนทบุรี,อำเภอบางใหญ่,ตำบลบางเลน,11140,Nonthaburi,Bang Yai,Bang Len
305,103800314,จังหวัดนนทบุรี,อำเภอบางใหญ่,ตำบลเสาธงหิน,11140,Nonthaburi,Bang Yai,Sao Thong Hin
306,103800315,จังหวัดนนทบุรี,อำเภอบางใหญ่,ตำบลบางใหญ่,11140,Nonthaburi,Bang Yai,Bang Yai
307,103800316,จังหวัดนนทบุรี,อำเภอบางใหญ่,ตำบลบ้านใหม่,11140,Nonthaburi,Bang Yai,Ban Mai
309,103800318,จังหวัดนนทบุรี,อำเภอบางบัวทอง,ตำบลโสนลอย,11110,Nonthaburi,Bang Bua Thong,Sano Loi
310,103800319,จังหวัดนนทบุรี,อำเภอบางบัวทอง,ตำบลบางบัวทอง,11110,Nonthaburi,Bang Bua Thong,Bang Bua Thong
311,103800320,จังหวัดนนทบุรี,อำเภอบางบัวทอง,ตำบลบางรักใหญ่,11110,Nonthaburi,Bang Bua Thong,Bang Rak Yai
312,103800321,จังหวัดนนทบุรี,อำเภอบางบัวทอง,ตำบลบางคูรัด,11110,Nonthaburi,Bang Bua Thong,Bang Khu Rat
313,103800322,จังหวัดนนทบุรี,อำเภอบางบัวทอง,ตำบลละหาร,11110,Nonthaburi,Bang Bua Thong,Lahan
314,103800323,จังหวัดนนทบุรี,อำเภอบางบัวทอง,ตำบลลำโพ,11110,Nonthaburi,Bang Bua Thong,Lam Pho
315,103800324,จังหวัดนนทบุรี,อำเภอบางบัวทอง,ตำบลพิมลราช,11110,Nonthaburi,Bang Bua Thong,Phimon Rat
316,103800325,จังหวัดนนทบุรี,อำเภอบางบัวทอง,ตำบลบางรักพัฒนา,11110,Nonthaburi,Bang Bua Thong,Bang Rak Phatthana
318,103800327,จังหวัดนนทบุรี,อำเภอไทรน้อย,ตำบลไทรน้อย,11150,Nonthaburi,Sai Noi,Sai Noi
319,103800328,จังหวัดนนทบุรี,อำเภอไทรน้อย,ตำบลราษฎร์นิยม,11150,Nonthaburi,Sai Noi,Rat Niyom
320,103800329,จังหวัดนนทบุรี,อำเภอไทรน้อย,ตำบลหนองเพรางาย,11150,Nonthaburi,Sai Noi,Nong Phrao Ngai
321,103800330,จังหวัดนนทบุรี,อำเภอไทรน้อย,ตำบลไทรใหญ่,11150,Nonthaburi,Sai Noi,Sai Yai
322,103800331,จังหวัดนนทบุรี,อำเภอไทรน้อย,ตำบลขุนศรี,11150,Nonthaburi,Sai Noi,Khun Si
323,103800332,จังหวัดนนทบุรี,อำเภอไทรน้อย,ตำบลคลองขวาง,11150,Nonthaburi,Sai Noi,Khlong Khwang
324,103800333,จังหวัดนนทบุรี,อำเภอไทรน้อย,ตำบลทวีวัฒนา,11150,Nonthaburi,Sai Noi,Thawi Watthana
326,103800335,จังหวัดนนทบุรี,อำเภอปากเกร็ด,ตำบลปากเกร็ด,11120,Nonthaburi,Pak Kret,Pak Kret
